"ESTRATO","DEPARTAMENTO","P204","P205_A","P612","P613","P614_T","P615_T","P617","P619","P621","P622_1","P622_2","P625","P635","P636","P638_1","P638_2","P638_3","P638_4","P639_1","P639_1_1","P639_1_2","P639_1_3","P639_2"
3,"AREQUIPA",2,33,3,2,4,66,1,2,4,930,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,25,3,2,4,40,1,2,1,35,0,1,1,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,24,3,2,2,72,1,2,2,215,36,1,1,1,2,2,2,2,1,1,2,1,2
3,"AREQUIPA",1,31,3,2,7,48,1,2,3,450,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,33,3,2,2,54,1,1,1,25,0,1,2,1,2,2,2,2,1,1,4,3,2
3,"AREQUIPA",2,18,3,2,5,28,1,2,3,300,0,2,2,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,32,3,1,7,45,2,2,4,1750,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,34,3,1,NA,45,2,2,4,5000,0,2,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,29,3,1,12,40,2,2,4,1000,0,1,3,1,2,2,2,2,1,1,4,3,2
3,"AREQUIPA",1,29,3,1,5,48,2,2,4,1000,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,26,3,1,3,48,2,2,4,1200,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,27,3,2,3,72,2,2,4,850,0,2,1,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,27,3,1,11,65,2,2,3,600,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,20,3,2,3,134,2,1,4,500,0,2,3,2,2,2,2,2,1,2,6,1,2
3,"AREQUIPA",1,43,3,2,6,54,2,2,4,1100,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,19,3,2,3,66,2,1,3,400,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,30,3,2,3,112,2,2,4,750,0,1,1,1,2,2,2,2,1,2,2,1,2
3,"AREQUIPA",2,29,4,2,1,76,2,2,3,600,0,2,1,2,2,2,2,2,1,2,2,2,2
3,"AREQUIPA",1,35,3,1,6,67,2,1,4,1350,0,2,1,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,33,3,2,1,48,2,2,4,850,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,26,3,2,2,72,2,2,4,850,0,1,1,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,32,3,1,7,60,2,2,4,930,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,48,6,1,1,60,2,2,3,450,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,43,3,1,2,72,2,2,4,1000,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,27,4,1,15,60,2,2,4,1440,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,42,3,2,3,72,2,1,3,450,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,20,3,2,8,60,2,2,3,450,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,22,4,1,85,96,2,2,2,300,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,37,4,1,12,60,2,2,3,720,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,46,3,2,5,60,2,2,3,380,0,1,3,1,1,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,19,3,2,8,60,2,2,3,450,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,31,3,2,15,60,2,2,3,460,0,1,3,2,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",1,28,3,1,6,60,2,2,3,450,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,24,3,2,5,72,2,2,3,400,0,2,3,2,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,33,3,2,6,60,2,1,3,460,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,37,4,2,2,72,2,2,2,180,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,25,3,2,10,60,2,2,2,200,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,34,3,2,3,54,1,1,3,450,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,17,4,2,20,30,2,2,2,150,35,2,3,2,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,36,3,2,4,66,2,2,3,450,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,42,4,2,55,72,2,2,1,50,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,27,3,1,20,50,1,2,4,1100,0,2,1,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,28,3,1,44,50,1,2,4,1000,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,25,3,1,30,48,1,2,4,1300,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,25,3,1,4,66,1,2,4,930,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,33,4,2,6,60,1,1,4,1200,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,33,3,2,20,48,1,2,4,950,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,36,4,2,5,54,1,2,3,450,150,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,39,4,2,4,48,1,1,2,360,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,40,3,2,3,60,1,2,2,300,100,1,3,1,2,2,2,2,1,2,2,2,2
3,"AREQUIPA",1,34,3,2,5,54,1,1,4,950,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,50,3,1,NA,55,1,2,4,3000,0,1,3,1,2,2,2,2,1,2,4,2,2
3,"AREQUIPA",1,34,3,2,6,60,1,2,3,900,0,2,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,32,4,2,5,48,1,1,4,450,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,33,3,2,30,55,1,2,4,1200,210,2,3,1,2,2,2,2,1,2,3,2,2
3,"AREQUIPA",2,35,3,2,4,40,1,2,4,930,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,30,3,2,4,77,2,2,2,250,0,2,2,1,2,2,2,2,1,2,2,2,2
3,"AREQUIPA",2,54,4,2,5,48,1,2,4,930,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,30,3,2,15,71,1,2,4,950,0,1,3,1,2,2,2,2,1,1,4,3,2
3,"AREQUIPA",1,27,3,2,NA,60,1,2,2,300,70,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,27,4,2,5,30,1,1,3,250,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,22,3,2,25,48,1,2,4,950,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,55,3,1,NA,55,2,2,4,10000,0,2,3,1,2,2,2,2,1,2,4,3,2
3,"AREQUIPA",1,38,3,2,15,48,1,2,4,1000,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,30,3,2,8,60,1,2,4,950,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,43,3,1,3,36,1,1,2,60,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,46,3,1,30,82,2,1,4,1100,0,2,2,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,34,3,2,3,84,2,1,4,950,0,1,3,1,2,2,2,2,1,1,2,2,2
3,"AREQUIPA",2,35,3,1,2,60,1,1,3,450,105,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,22,3,1,7,24,1,1,4,930,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,26,3,2,4,72,2,1,3,400,0,1,3,1,2,2,2,2,1,2,4,2,2
3,"AREQUIPA",2,45,3,2,20,65,2,2,4,800,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,35,4,2,5,35,1,1,2,80,105,1,1,1,2,2,2,2,1,1,6,1,2
3,"AREQUIPA",1,36,3,2,NA,36,1,1,3,450,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,24,4,2,2,10,1,1,1,100,0,1,2,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,28,3,1,20,48,1,2,4,1200,0,1,1,1,2,2,2,2,1,1,2,2,2
3,"AREQUIPA",1,26,4,1,NA,48,1,2,4,900,0,2,1,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,23,3,1,12,48,2,2,4,950,530,2,3,2,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,30,4,2,3,101,2,1,1,100,31,2,2,1,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",1,39,4,2,10,49,1,2,2,300,0,1,3,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",1,29,4,2,6,54,1,2,2,250,50,1,3,1,2,2,2,2,1,2,2,1,2
3,"AREQUIPA",2,38,3,2,4,54,1,2,3,325,100,1,3,1,2,2,2,2,1,2,3,2,2
3,"AREQUIPA",2,45,3,2,20,44,1,2,4,1200,0,2,1,1,2,2,2,2,1,2,4,2,2
3,"AREQUIPA",1,40,4,2,2,72,1,2,4,1000,0,2,3,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",2,21,3,2,2,60,2,2,1,80,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,24,4,2,2,60,1,2,4,1000,2002,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,67,3,2,4,24,1,2,1,50,0,1,3,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,19,4,2,20,60,1,2,4,930,200,1,3,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",1,30,4,2,30,60,1,2,3,465,100,2,3,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",1,48,4,2,3,66,1,2,3,420,0,2,2,2,2,2,2,2,1,2,2,1,2
3,"AREQUIPA",1,41,4,2,3,54,1,2,2,390,0,2,2,1,2,2,2,2,1,2,2,1,2
3,"AREQUIPA",1,17,3,2,12,78,1,2,2,300,0,2,1,2,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,42,4,2,3,60,2,2,2,350,0,1,3,1,2,2,2,2,1,2,3,2,2
3,"AREQUIPA",1,33,4,2,3,60,1,2,4,1300,300,1,3,1,2,2,2,2,1,2,4,2,2
3,"AREQUIPA",1,25,3,2,5,84,2,2,2,220,50,2,3,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",2,24,3,2,3,84,1,2,2,250,0,2,2,2,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,43,4,2,7,24,1,2,2,250,48,1,2,1,2,2,2,2,1,2,2,2,2
3,"AREQUIPA",1,29,4,2,9,16,1,2,1,50,8,2,3,1,2,2,2,2,1,2,2,1,2
3,"AREQUIPA",1,22,4,2,20,66,1,2,4,1250,240,2,3,2,2,2,2,2,1,2,4,2,2
3,"AREQUIPA",2,20,3,2,28,65,1,2,4,950,0,2,3,2,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,29,4,2,3,72,1,2,4,1000,0,1,3,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",2,36,4,2,5,30,1,2,1,25,8,1,3,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,43,4,2,10,70,1,2,1,10,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,39,4,2,15,16,1,1,1,80,8,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,17,3,2,2,56,1,2,1,55,8,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,42,4,2,4,60,1,2,2,230,84,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,19,3,1,18,84,1,2,4,1200,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,30,4,2,5,60,1,2,4,1200,420,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,29,4,2,15,54,2,2,2,420,0,2,2,1,2,2,2,2,1,2,5,2,2
3,"AREQUIPA",2,29,3,2,NA,30,1,2,3,280,100,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,34,3,2,30,72,2,2,4,1000,0,2,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,41,4,1,3,52,1,2,3,700,84,2,3,1,2,2,2,2,1,1,4,3,2
3,"AREQUIPA",2,35,3,2,2,74,2,1,2,140,36,2,3,1,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",2,37,3,2,3,60,2,2,3,500,182,2,2,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,19,3,2,4,36,2,2,3,500,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,29,3,1,60,54,1,2,4,2000,182,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,26,3,2,6,28,1,2,4,600,0,2,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,33,4,2,6,76,2,2,4,1000,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,48,4,2,9,72,2,2,4,930,0,2,1,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,29,3,2,NA,44,2,2,4,930,0,2,1,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,47,4,2,2,70,1,1,2,240,0,2,3,1,2,2,2,2,1,1,5,1,2
3,"AREQUIPA",2,51,3,2,2,60,1,2,3,400,0,2,3,1,2,2,2,2,1,1,5,1,2
3,"AREQUIPA",2,54,3,2,7,72,2,2,4,800,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,28,4,2,8,48,1,2,2,275,48,2,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,27,3,2,7,79,2,2,4,1200,48,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,26,3,2,4,48,2,1,3,465,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,27,3,2,7,39,1,1,4,470,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,23,3,2,6,48,1,2,4,850,16,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,23,3,2,30,35,1,1,4,620,208,2,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,26,4,2,4,66,2,2,4,1000,160,1,3,2,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,22,3,2,5,77,2,1,2,200,6,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,40,3,1,19,48,1,2,4,1000,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,52,4,2,4,27,1,1,4,450,150,2,1,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,32,3,2,23,48,1,2,4,930,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,44,4,2,25,48,1,2,4,930,0,1,2,1,2,2,2,2,1,1,4,2,1
3,"AREQUIPA",2,30,4,2,23,48,1,1,4,950,255,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,31,3,1,NA,70,1,2,3,800,180,2,2,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,35,3,2,6,33,1,2,3,850,96,2,3,1,2,2,2,2,1,1,4,2,1
3,"AREQUIPA",2,40,3,2,2,42,1,1,4,750,156,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,27,3,2,15,66,2,2,3,460,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,34,3,2,5,12,1,1,2,155,0,2,1,1,2,2,2,2,1,1,2,1,2
3,"AREQUIPA",2,40,3,2,4,84,1,2,3,600,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,21,4,2,3,35,1,1,2,105,30,2,1,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,33,4,2,7,55,2,2,4,930,0,2,2,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,40,4,2,3,36,1,1,2,180,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"AREQUIPA",1,41,3,2,2,66,2,2,1,35,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,62,3,2,3,48,2,2,2,240,60,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,39,4,1,2,70,2,2,2,240,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,45,3,2,80,50,2,2,3,900,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,30,3,2,2,66,2,2,4,910,0,2,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,28,3,2,2,66,2,2,4,910,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,28,4,1,4,48,2,1,2,360,0,1,1,1,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",2,52,6,2,1,60,2,1,4,1000,240,2,3,2,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",1,23,3,2,5,42,2,1,4,930,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,18,3,2,5,42,2,1,4,930,0,1,3,2,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",2,26,3,2,3,40,1,1,3,400,0,2,1,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,23,4,2,3,56,2,1,4,1200,0,2,1,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,22,4,2,5,48,2,1,4,930,0,1,1,1,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",1,23,4,2,5,66,2,2,2,300,42,1,1,2,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",1,22,3,2,5,48,2,1,4,930,300,2,3,1,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",1,23,4,2,35,66,2,1,4,930,0,2,3,2,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,23,3,2,6,30,1,1,4,650,0,1,3,1,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",2,19,4,2,3,42,2,2,3,450,0,2,3,2,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,25,4,2,18,56,2,2,3,600,100,2,3,1,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",1,38,4,2,8,48,2,1,4,930,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,25,4,2,2,84,2,1,4,1100,0,1,1,1,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",1,30,3,2,4,36,2,1,1,35,7,2,2,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,23,3,2,3,60,2,1,2,250,0,1,2,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,34,3,2,40,48,1,1,2,250,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,30,4,2,2,30,2,2,4,600,160,1,1,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,29,3,2,2,72,2,2,4,1100,144,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,39,3,2,30,50,2,2,2,300,50,2,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,28,3,2,5,72,2,1,2,250,0,1,1,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,41,3,2,3,60,2,1,4,980,180,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,26,3,2,3,72,2,2,2,280,0,1,1,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,35,3,1,40,48,2,1,4,930,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,45,3,2,5,48,2,2,4,930,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,36,6,2,2,48,1,2,4,800,300,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,27,3,2,2,30,2,2,2,300,0,2,3,1,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",2,23,3,2,2,30,2,2,2,300,0,2,3,2,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,23,3,2,3,60,2,2,4,950,320,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,30,3,2,2,84,2,2,1,40,8,1,3,1,2,2,2,2,1,1,2,2,2
3,"AREQUIPA",1,41,3,2,30,56,2,2,3,1000,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,27,3,2,10,38,2,2,4,580,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,27,3,2,7,49,2,2,2,150,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,36,3,2,16,54,2,2,3,930,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,35,4,2,6,60,2,2,4,850,0,1,3,2,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,23,3,2,8,48,2,2,3,500,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"AREQUIPA",2,21,3,2,50,48,2,2,3,450,0,2,3,2,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,22,3,2,5,24,2,2,2,360,0,1,3,2,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,40,3,2,15,54,2,2,4,930,140,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,39,3,2,5,63,2,2,4,930,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,44,3,2,15,44,2,2,3,500,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,42,3,2,4,48,2,2,3,1200,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,41,3,2,5,60,2,2,4,930,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,37,3,2,8,35,2,2,4,600,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,36,3,2,4,60,2,2,4,600,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,32,6,2,1,48,2,2,4,700,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,23,3,2,20,72,2,2,3,600,0,1,3,2,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,23,6,2,1,20,2,2,2,150,100,1,3,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",1,21,4,2,2,77,2,2,1,40,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,50,4,1,55,40,1,2,4,1600,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,49,3,1,8,60,2,2,4,1000,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,28,4,2,10,70,2,2,2,480,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,22,4,2,4,84,2,2,2,250,0,1,1,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,20,3,2,4,60,1,2,2,250,0,1,2,1,2,2,2,2,1,1,4,1,2
3,"CALLAO",2,48,4,2,4,72,2,2,2,250,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"CALLAO",1,46,4,2,15,55,2,2,3,800,0,2,2,1,2,2,2,2,1,1,3,2,2
3,"CALLAO",1,25,3,2,20,50,1,2,4,1600,0,2,2,1,2,2,2,2,1,1,4,1,2
3,"CALLAO",2,41,3,1,25,92,2,2,4,800,0,1,2,2,2,2,2,2,1,1,4,2,2
3,"CALLAO",1,49,4,2,6,72,2,2,1,40,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"CALLAO",1,30,3,2,2,72,2,2,4,1000,0,1,1,1,2,2,2,2,1,1,4,3,2
3,"CALLAO",1,41,3,1,50,48,2,2,3,500,60,1,3,1,2,2,2,2,1,1,3,1,2
3,"CALLAO",1,35,4,1,6,72,2,2,4,1100,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"CALLAO",2,55,6,2,2,60,2,2,4,900,400,2,3,1,2,2,2,2,1,1,4,1,2
3,"CALLAO",2,36,4,2,8,50,2,2,2,170,0,1,3,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",1,32,4,2,0,72,2,2,2,350,0,2,2,1,2,2,2,2,1,1,5,1,2
1,"CALLAO",2,32,3,2,6,54,2,1,4,600,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"CALLAO",1,27,3,2,4,56,1,1,4,1300,0,1,2,1,2,2,2,2,1,1,3,1,2
1,"CALLAO",2,25,3,2,7,84,1,2,4,1000,0,1,1,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",2,38,4,2,3,79,2,1,4,700,175,1,2,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",2,20,3,2,30,70,2,1,2,220,50,2,2,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",2,22,3,2,40,70,2,2,2,220,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
1,"CALLAO",2,26,3,2,0,56,2,2,4,1000,100,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"CALLAO",1,31,4,2,30,84,2,1,2,250,50,1,3,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",2,27,3,2,2,66,1,2,2,250,0,1,3,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",1,26,3,2,50,45,1,1,3,550,0,1,1,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",1,23,4,2,71,48,1,1,2,280,0,1,2,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",1,32,3,2,11,84,2,1,3,700,300,1,2,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",1,43,4,2,15,72,2,2,4,1400,0,1,2,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",1,17,4,2,2,48,2,1,4,800,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,32,3,1,40,54,1,1,3,350,50,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,28,3,2,5,60,1,1,3,220,50,1,3,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",2,41,3,1,12,44,1,2,4,1200,50,1,1,1,2,2,2,2,1,1,3,2,2
2,"CALLAO",2,20,3,2,5,58,2,2,4,1000,200,2,1,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,28,3,2,12,40,1,1,4,800,0,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,63,3,1,25,48,1,2,4,1100,80,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,49,3,1,40,68,2,1,4,1300,120,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,23,4,2,5,48,1,2,3,300,30,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,35,3,2,5,46,1,2,3,450,80,1,3,1,2,2,2,2,1,1,3,1,2
